TIME_PERIOD,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,value
2015,A,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,287996.2
2006,A,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,309474.96
2012,A,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,271519.307
2007,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3036890.394
2013,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3700747.191
2002,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2434538.243
1999,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2177129.88
2000,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2258168.659
2011,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3483800.626
2008,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3156603.244
1994,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1863860.621
2003,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2501219.037
2004,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2620503.521
1991,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1684939.298
1992,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1758117.695
1993,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1780583.933
2001,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2361565.55
2014,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3882205.229
1996,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1979067.848
1997,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2021638.859
1998,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2087622.202
2008,A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,446420.184
2017,A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,693117.075
2021,A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,889808.627
2015,A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,624119.465
2002,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1752379.882
1999,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1464382.528
2000,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1583999.756
2011,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2450958.23
2008,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2256556.707
1994,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1178993.059
2003,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1744718.683
2004,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1813824.737
2017,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2975788.964
2020,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3345026.56
1990,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1017918.217
1991,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1064400.231
1992,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1105739.308
1993,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1127155.333
2021,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3562921.495
2022,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3821891.676
2014,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2666946.532
2016,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2861144.517
2019,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3445275.062
2018,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3114875.289
2015,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2722897.597
1996,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1270414.221
1997,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1330389.936
2006,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,181410.944
2007,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,200147.924
2012,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,220560.261
1995,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,99882.175
1999,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,127906.561
2023,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,344157.017
2005,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,168125.312
2009,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,202709.732
2010,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,208905.573
2013,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,224769.845
2002,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,148717.716
2000,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,138603.964
2011,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,220089.24
2008,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,212967.586
1994,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,93856.223
2003,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,151419.303
2004,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,163115.285
2020,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,294705.685
2015,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,231615.487
2022,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,340851.132
1990,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,90427.802
1991,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,87992.308
1992,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,87022.546
1993,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,88390.176
2021,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,314676.634
2018,A,CAN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1852987.755
2017,A,CAN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1765763.154
2012,A,CAN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1468094.965
1996,A,CAN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,712130.958
2002,A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,312900.475
1999,A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,260168.781
2005,A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,347658.439
2002,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,16092.428
2000,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,13163.079
2009,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,188081.37
2002,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,138491.182
1999,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,101534.478
2000,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,114952.325
2008,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,198299.13
2003,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,145014.199
2004,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,157659.381
1997,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,83154.135
1998,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,93160.256
2007,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,205800.512
2010,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,196851.826
2011,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,208199.3
2017,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,388172.274
2018,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,423036.901
2021,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,596419.957
2012,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,214588.53
2022,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,709194.427
2019,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,458043.994
2001,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,125950.283
1996,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,74474.182
2013,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,225471.253
2005,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,168336.081
2020,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,492269.555
2014,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,244914.222
2015,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,336372.154
2016,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,347396.536
2006,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,189029.924
1995,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,68320.948
2023,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,30156.747
2009,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,13333.311
2010,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,12647.987
2007,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,12921.528
2013,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,14378.252
2002,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,9375.293
1999,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,8198.7
2000,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,8375.093
2008,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,13879.916
2003,A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,9467.64
2007,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,29764.935
2001,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,157881.117
2006,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,203355.637
2007,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,213605.148
2012,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,250251.697
1995,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,118596.386
1999,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,141784.554
2005,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,185552.256
2010,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,238785.553
2013,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,263167.345
2002,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,164861.515
2000,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,152935.673
2009,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,223703.054
2011,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,247576.907
2008,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,227806.115
1994,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,112739.321
2003,A,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,166396.475
2007,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,191964.742
2013,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,242786.7
2002,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,147628.015
1999,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,111512.148
2000,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,121195.359
2008,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,207878.441
2003,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,156622.449
2004,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,164269.732
2011,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,229272.126
2015,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,264000.114
2017,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,289157.121
2020,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,344108.182
2022,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,422741.088
2001,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,134721.896
2014,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,253655.115
1996,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,96761.491
1997,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,101300.876
2005,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,172400.813
2006,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,184969.947
2016,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,275019.599
2019,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,345399.741
2021,A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,374519.892
2006,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,48008.272
2007,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,53356.257
2012,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,69073.803
2002,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,35474.31
1999,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,30047.819
2005,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,43392.076
2010,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,60585.846
2013,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,73210.057
2017,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,100716.907
2021,A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,120695.516
2021,A,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,354397.985
2001,A,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,220567.311
2015,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2030371.964
2017,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2216570.012
2022,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2845651.739
2021,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2677430.057
2001,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,968314.971
2005,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1261440.108
2006,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1354106.859
2012,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1760084.816
2020,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2481996.469
2014,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1879259.025
2016,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2134380.444
2019,A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2407645.007
1998,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3224451.313
2009,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4295628.986
2010,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4525401.306
2007,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4482081.29
2013,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5021591.104
2002,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3647933.242
1999,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3258971.755
2000,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3461199.211
2004,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3938955.766
2008,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4517267.524
1994,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2856992.794
2003,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3753919.246
2011,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4629400.467
2018,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5344060.937
2015,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5200905.36
2017,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5262254.967
2022,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5930403.849
2021,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5574650.888
2023,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,6212962.95
2001,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3552841.441
1996,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3143992.145
1997,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3229588.927
2005,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4110440.486
2014,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5034454.619
2016,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5158900.414
2019,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5404462.293
2020,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,5356710.652
2006,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4300322.188
2012,A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4799612.88
1998,A,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1426859.736
2023,A,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3415330.821
2009,A,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2053693.894
2010,A,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2092362.151
2007,A,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2004103.302
2006,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2862480.213
2012,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3557187.204
1995,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1928824.46
2018,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4665362.685
2015,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3966573.485
2017,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4472593.159
2020,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4880368.089
2016,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4246713.024
2019,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,4924979.716
2005,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2664894.261
2009,A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,3075794.923
2001,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1678300.113
2006,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2063300.377
2012,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2473392.591
1995,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1231773.397
2005,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,1922671.464
2009,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2243174.618
2010,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2335192.92
2007,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2180894.212
2013,A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,2612420.416
2011,A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,243177.654
1995,A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,114280.725
1996,A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,123249.658
1997,A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,130032.539
1998,A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,136810.596
1999,A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,143419.046
2000,A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,162150.254
2001,A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,166211.447
2014,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,226910.059
1996,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,102798.884
2016,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,244883.981
2019,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,288648.123
2018,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,271632.266
2017,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,260179.765
1997,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,111955.949
1998,A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,121459.539
1995,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,9302.773
1999,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,11694.818
2005,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,22540.871
2009,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,27328.55
2010,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,28782.097
2013,A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,36681.376
2023,A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,N,T0102,682133.704
