TIME_PERIOD,REF_AREA,MEASURE,SECTOR,STANDARD_REVENUE,CTRY_SPECIFIC_REVENUE,UNIT_MEASURE,FREQ,value
1994,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.33
1995,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.292
1996,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.168
1997,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.154
1998,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.419
1999,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.135
2000,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.784
2001,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.103
2002,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.111
2003,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.385
2004,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.281
2005,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.385
2006,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.393
2007,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.827
2008,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.252
2009,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.9
2010,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.778
2011,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.832
2012,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.754
2013,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.984
2014,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.898
2015,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.134
2016,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.418
2017,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.548
2018,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.718
2019,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.903
2020,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.525
2021,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.118
2022,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.423
2023,CRI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.284
1993,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.277
1994,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.742
1995,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.56
1996,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.428
1997,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.905
1998,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.428
1999,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.605
2000,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.328
2001,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.71
2002,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.197
2003,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.639
2004,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.6
2005,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.318
2006,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.321
2007,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.499
2008,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.556
2009,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.827
2010,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.445
2011,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.653
2012,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.8
2013,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.962
2014,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.983
2015,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.089
2016,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.472
2017,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.541
2018,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.798
2019,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.791
2020,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.806
2021,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.994
2022,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.31
2023,CZE,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.954
1990,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.208
1991,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,26.904
1992,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.557
1993,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.513
1994,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,29.276
1995,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,29.496
1996,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,29.433
1997,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,29.275
1998,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.829
1999,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.917
2000,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.722
2001,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.79
2002,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.644
2003,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.026
2004,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.433
2005,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,29.692
2006,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.37
2007,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.99
2008,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.297
2009,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.46
2010,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.638
2011,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.515
2012,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.294
2013,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.864
2014,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,31.833
2015,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,29.455
2016,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.82
2017,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,28.874
2018,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.562
2019,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,30.539
2020,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,30.521
2021,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,31.367
2022,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,27.097
2023,DNK,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,29.04
1995,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.515
1996,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.109
1997,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.04
1998,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.209
1999,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.653
2000,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.714
2001,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.172
2002,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.477
2003,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.019
2004,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.867
2005,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.891
2006,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.971
2007,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.296
2008,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.685
2009,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.393
2010,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.581
2011,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.253
2012,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.545
2013,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.082
2014,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.26
2015,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.647
2016,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.336
2017,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.032
2018,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.296
2019,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.167
2020,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.546
2021,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.354
2022,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.892
2023,EST,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.139
1990,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.846
1991,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.923
1992,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.876
1993,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.692
1994,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.924
1995,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.084
1996,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.672
1997,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.208
1998,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.63
1999,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.183
2000,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,19.723
2001,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.605
2002,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.541
2003,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.38
2004,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.084
2005,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.066
2006,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.994
2007,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.228
2008,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.991
2009,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.583
2010,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.406
2011,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.815
2012,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.526
2013,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.073
2014,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.215
2015,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.314
2016,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.141
2017,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.203
2018,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.78
2019,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.788
2020,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.688
2021,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.605
2022,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.937
2023,FIN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.544
1990,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.671
1991,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.061
1992,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.708
1993,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.813
1994,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.939
1995,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.904
1996,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.365
1997,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.94
1998,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.072
1999,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.593
2000,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.823
2001,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.081
2002,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.271
2003,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.924
2004,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.04
2005,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.179
2006,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.574
2007,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.385
2008,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.492
2009,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.097
2010,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.584
2011,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.048
2012,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.629
2013,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.01
2014,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.717
2015,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.607
2016,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.457
2017,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.816
2018,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.416
2019,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.415
2020,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.728
2021,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.741
2022,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.543
2023,FRA,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.743
1990,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.27
1991,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.104
1992,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.509
1993,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.052
1994,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.697
1995,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.991
1996,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.207
1997,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.952
1998,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.439
1999,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.815
2000,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.964
2001,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.112
2002,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.666
2003,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.532
2004,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.292
2005,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.597
2006,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.503
2007,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.946
2008,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.35
2009,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.487
2010,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.054
2011,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.546
2012,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.14
2013,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.38
2014,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.38
2015,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.612
2016,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.015
2017,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.272
2018,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.594
2019,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.58
2020,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.861
2021,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.807
2022,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.052
2023,DEU,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.379
1990,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.012
1991,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.09
1992,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.933
1993,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.044
1994,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.802
1995,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.863
1996,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.652
1997,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.387
1998,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.7
1999,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.055
2000,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.964
2001,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.793
2002,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.964
2003,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.252
2004,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.187
2005,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.081
2006,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.39
2007,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.381
2008,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.286
2009,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.522
2010,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.118
2011,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.354
2012,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.615
2013,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.791
2014,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.583
2015,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.27
2016,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.96
2017,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.82
2018,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.171
2019,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.21
2020,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.158
2021,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.358
2022,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.451
2023,GRC,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.539
1991,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.297
1992,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.662
1993,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.363
1994,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.97
1995,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.543
1996,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.673
1997,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.2
1998,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.37
1999,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.956
2000,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.362
2001,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.652
2002,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.84
2003,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.18
2004,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.69
2005,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.593
2006,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.908
2007,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.865
2008,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.157
2009,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.454
2010,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.618
2011,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.119
2012,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.771
2013,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.619
2014,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.807
2015,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.938
2016,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.414
2017,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.289
2018,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.712
2019,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.389
2020,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.535
2021,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.456
2022,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.003
2023,HUN,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.489
1990,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.046
1991,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,8.979
1992,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.351
1993,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.964
1994,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.077
1995,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,10.487
1996,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.127
1997,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.324
1998,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.7
1999,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.825
2000,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.303
2001,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.748
2002,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.606
2003,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.347
2004,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.431
2005,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.974
2006,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.429
2007,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.404
2008,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.573
2009,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.75
2010,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.257
2011,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.117
2012,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,15.35
2013,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.018
2014,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.278
2015,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,16.487
2016,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.099
2017,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,18.32
2018,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.993
2019,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.521
2020,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,18.505
2021,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,17.388
2022,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,18.104
2023,ISL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,18.686
1990,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.317
1991,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.961
1992,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.339
1993,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.794
1994,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,14.236
1995,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.823
1996,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.31
1997,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.292
1998,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.068
1999,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.407
2000,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.412
2001,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.319
2002,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.743
2003,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.105
2004,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.546
2005,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.44
2006,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,13.297
2007,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.871
2008,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.836
2009,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.278
2010,IRL,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.118
