TIME_PERIOD,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,value
1995,Annual,Canada,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,29302.311
1995,Annual,Austria,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,7948.278
1994,Annual,South Africa,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,39382.4028
1994,Annual,Singapore,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,3419.0
1994,Annual,Indonesia,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,187447.845
1994,Annual,China (People’s Republic of),S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,1198500.0
1994,Annual,Cameroon,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,13231.0
1994,Annual,United States,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,263455.0
1994,Annual,Türkiye,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,58837.0
1994,Annual,Switzerland,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,7036.852
1994,Annual,Sweden,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,8785.25
1994,Annual,Spain,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,39661.478144
1994,Annual,Portugal,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,9997.8
1994,Annual,Norway,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,4337.0
1994,Annual,Korea,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,44642.0
1994,Annual,Japan,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,125116.0
1994,Annual,Italy,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,56843.4
1994,Annual,Ireland,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,3586.0
1994,Annual,Iceland,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,266.0
1994,Annual,Germany,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,81147.0
1994,Annual,Finland,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,5088.3
1994,Annual,Denmark,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,5205.613
1994,Annual,Costa Rica,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,3333.719
1994,Annual,Chile,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,14151.708
1994,Annual,Canada,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,29000.663
1994,Annual,Australia,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,17805.5
1993,Annual,South Africa,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,38560.9994
1993,Annual,Singapore,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,3313.0
1993,Annual,Indonesia,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,184864.386
1993,Annual,China (People’s Republic of),S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,1185170.0
1993,Annual,Cameroon,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,12864.0
1993,Annual,United States,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,260282.0
1993,Annual,Türkiye,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,57913.0
1993,Annual,Switzerland,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,6988.858
1993,Annual,Sweden,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,8714.5
1993,Annual,Spain,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,39590.491872
1993,Annual,Portugal,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,9973.8
1993,Annual,Norway,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,4312.0
1993,Annual,Korea,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,44195.0
1993,Annual,Japan,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,124938.0
1993,Annual,Italy,S1,Total economy,POP,_Z,Not applicable,Not applicable,Persons,_Z,Non transformed data,T0110,56831.8
