TIME_PERIOD,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Cabo Verde,Cameroon,Canada,Chile,China (People’s Republic of),Colombia,Costa Rica,Croatia,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hong Kong (China),Hungary,Iceland,Indonesia,Ireland,Israel,Italy,Japan,Korea,Latvia,Lithuania,Luxembourg,Madagascar,Malta,Mexico,Morocco,Netherlands,New Zealand,Norway,Poland,Portugal,Romania,Senegal,Singapore,Slovak Republic,Slovenia,South Africa,Spain,Sweden,Switzerland,Türkiye,United Kingdom,United States,Zambia
2010,18066.499138861676,42821.248017066275,41751.77037768736,39844.36295385293,14363.566319707374,14680.655732743993,6038.579046636372,2817.542008750799,40098.30337686676,18041.314288322963,9388.644017868462,11206.221822258294,13325.311205509786,20139.476001966323,28042.302039687762,43044.87609698518,21587.112427810698,38950.213111086254,36065.86952492741,7711.6857840412285,40469.325880623786,27841.736859525477,49199.05979498861,21693.40210517516,40190.61646012075,8626.158101583607,43171.44706234022,28934.16328976105,34977.98625529511,35342.824722944635,33100.819610929495,17345.657344151114,19827.9401100707,90241.97991086381,1510.1597699844551,28720.52018240162,16087.37925088301,7070.312486264167,45307.39211555823,31206.004400843496,58222.61750869298,20993.46534444735,27295.106733124627,17356.774255684846,2714.8561854929258,75396.575733701,25204.322747092847,27579.293164214934,12996.768171812984,31818.06221545359,41960.964274288155,54333.76886352261,17343.719983046678,36491.34638304653,48570.29295860108,3136.6334287648733
2011,19322.227142063944,44457.18017133732,44187.93462600259,41244.70643124395,15109.73740315367,15747.383078164175,6384.2337370575415,2892.502630823687,41666.84867428997,20235.570334085827,10424.820480891814,12108.234852971049,14068.154815661972,21184.32840577727,29235.560661512525,44446.578075201076,24610.451981649996,40845.76582595624,37675.170701713934,8563.9599509163,43398.326079103084,25692.466706720897,52274.50961538462,22992.218499363247,41790.188799999996,9213.212404443642,45472.828364831345,30704.8307733101,36392.30758594494,36215.00627390852,33944.005126459335,18626.698723786623,22701.569127988863,94278.9238099822,1523.5456989341137,28972.89272398816,17502.379740778684,7508.705679487976,47004.34547415084,32675.79351166762,62461.202705431046,22815.837294504916,26760.22191422867,18803.74872317679,2728.699974112084,80047.57349537036,26203.003533830743,28715.673757172386,13503.76970817439,32019.985383082778,44334.24635932606,57515.24584844481,19590.85837464971,37208.97190487477,49951.91085351991,3267.4082951032447
2012,19629.89802548667,43906.78121439033,46176.66105606594,42483.62189269734,15087.820526920077,16419.400018444874,6318.06115771894,2963.44956946707,42291.88660458017,21458.81234438679,11377.990325333647,12530.807648374594,14852.929900051973,21576.14670388952,29476.587508934626,44761.57971084483,26192.961062481132,40738.873476172885,37841.44596248585,10059.930968427863,44229.318926715234,24582.984261671103,52150.41062937063,23221.166947829584,42834.65182829889,9812.72666784014,46675.66660482063,31806.738520285806,36281.118452531264,37628.67599096839,35061.450517928286,20500.778403363413,24566.92345187025,96535.74600188147,1512.818510997011,30241.404840237865,18287.362647151294,7534.461422830323,47653.20429722471,32983.20415600879,65768.75333731821,23730.662710297085,26434.559347172555,19805.306781893283,2804.203368593858,82114.48173945783,27029.45427546371,28792.168100631672,13361.246867785194,31885.975797329003,45216.86810790932,59448.15248834088,20627.440725763543,38336.60498187126,51644.991659385174,3361.721309507484
2013,20108.205697068224,47785.14634711697,47534.35827504975,43864.14780364536,15602.383356092523,16893.820884203295,6367.280003904533,3139.8956832903023,44300.99197308902,22295.740003289167,12192.41990257888,13266.002140420587,15542.368365519873,22323.876859071916,31048.122421001488,46883.131077236176,27784.71140736252,41325.58282772568,39772.5536812618,10797.24289490655,45888.78792500558,25730.870915971176,53516.67404931049,24591.63793939956,45243.083700440526,10144.940368084155,48802.85785280739,34131.21192131495,36459.28672096247,39436.68258817431,35844.14933867418,21848.31419923967,26563.38809624314,100561.3661577958,1523.3761773004444,32287.901369014235,18481.030640190682,7829.629165402123,49623.33063556296,36105.01692255968,67372.92814960629,24439.39960294105,27921.48828464718,19673.213802405262,2809.9306439674315,83090.81163178367,28077.46827408003,29639.918389820676,13797.506264819787,32629.83812928172,46104.879283671646,61657.92205004285,22373.136549876555,39947.53839317732,53234.740569979724,3514.7134462174404
2014,19649.352886722365,47632.00461958811,48369.19090648193,45147.48909368281,15699.22451116931,17990.806342255368,6416.838513796405,3328.3977603385943,45758.133119693346,22650.712395263272,12898.346881129855,13777.241960889052,16615.974148639452,22523.439335061823,32810.68682726075,47880.687627517436,29375.58975528196,41539.598901601836,40395.42769724785,11770.848549105925,47938.520788313595,26450.27749212959,54518.697330197814,25796.210184482148,46853.65276913504,10332.597717841665,52641.87591080848,34154.9960596074,36665.709200987396,39559.76347220695,37031.92356198396,22968.284818854205,28005.766952999962,104917.94564097971,1549.9229516910652,34318.468730526285,19153.918494903628,7431.294148999171,49751.32439964423,37122.54056672318,66335.45960677438,25463.476993752112,28713.307709206303,20625.24581438961,2900.180039900036,84550.97824497259,29108.58163581868,30574.65418566301,13829.937530597383,33781.10535491422,46836.78282772294,63417.87179072121,24104.984581897334,41266.8488548437,55094.126739278036,3475.7492362493267
2015,20058.338634506017,47225.06970630452,49638.29988670284,46084.23834950595,14690.312935329968,18901.2307020464,6773.493418632359,3417.4048416173064,44669.420194620856,22553.105394046983,13430.240794933707,13762.750907988428,17649.3148370463,23441.338424279696,34227.156568372266,48919.231655224714,29768.298180156857,42261.74381899462,41060.67492535513,12269.710485880778,48558.19757121696,26614.780713492542,56045.34864901934,26944.95973822575,50172.009244992296,10271.244622683033,71632.9673517012,35227.05090943185,37394.435742558475,40916.57115883881,39799.50924237969,24140.520059555598,28854.003405574993,107927.2550052687,1546.5966582394778,37440.64938418529,19399.291638345003,8020.743933888171,50970.12343565525,37344.6938467509,60737.87591522158,26998.77106244215,29548.18462780868,21623.213308277314,3043.6593686168185,87156.21878952121,30164.164458058076,31348.171228780335,13961.358836861573,35266.89474488815,48775.82760445613,65224.51672117312,25862.85003451891,42526.6818153884,56796.89736210585,3368.4616108954633
2016,20248.721391845094,50103.34660043958,52379.03678868844,48414.638614822536,14174.002061167064,20745.890386022096,7350.746115778908,3555.323525724077,46470.67516056068,23384.612399514353,14111.189998707194,14514.224377843997,19119.336101486588,25399.22409927426,36627.60513267111,51814.236678424895,31945.124249563032,44562.44081305843,42984.0078872647,13065.400314687708,51569.697555525876,27504.550259424228,56758.387896960616,28178.944963270085,54477.409656847856,10505.999350087914,73098.19411572607,37553.01005951713,40482.591491003936,40642.70452916105,41672.46756999493,25804.79682423349,30772.66836384489,112955.47014765676,1615.4987967386485,39678.52683185895,20410.424895229156,8089.112593151043,53163.28490898415,39751.82236092953,59263.43048128342,28369.630494726644,31494.521516695386,23900.216629910457,3150.293931854351,89739.69520242553,29867.93944322056,33581.8302817014,14030.469984599491,37637.8428977903,50215.03171733551,67302.66146926738,26695.90936956028,44085.22221714146,57930.966177770795,3342.3331833033644
2017,23514.667096652996,50693.576617475155,53885.11999843548,50255.85405091778,14406.39093472233,22317.374756521236,7935.762429980522,3700.3514206627046,48317.40402776572,24479.45870674026,14980.645905678837,14930.865719893267,20368.230368686,27292.349388707054,39620.86619950978,55270.41979995847,34553.44785649134,47234.98874405432,44527.74149334132,13718.862388407093,54110.27691544576,28681.64776142274,59262.51629920195,29728.012196460975,56644.70204565668,10932.63804664528,80515.57585712588,38863.9861459534,42142.31416129048,41531.221623285404,43155.8352867879,27661.271959784914,33591.54644680524,114862.52881187854,1600.5764640435818,43447.59709281849,20756.351179534824,8373.17526039425,56038.531959605396,42033.05744465345,64589.16316088687,30180.215312458004,32843.83901005443,26937.643374421285,3280.791295228107,95632.55203136137,30250.447145285118,36189.97453310285,14163.480870861657,39877.26789033546,51386.592309025,68148.56895804216,28193.061397283127,46113.02554346178,60001.53582573579,3412.0695310582337
2018,24498.378923310567,53051.719651337175,56654.56537538527,52466.553018701146,15286.655169982576,24053.62387602786,7916.420439605388,3945.611437182741,49982.64905474713,25496.43106607231,16267.473642566938,15814.696396125613,21312.71336040031,29045.73379256735,42016.459965829476,57231.33043417626,37201.0373480157,49242.6427613212,46397.18908170105,15022.02668233085,56272.919752490765,29792.027718171263,60897.00684288206,32258.25778276297,58342.55060728744,11621.365982035242,86503.41392853396,39621.33119504568,43583.41904765086,42264.58512531338,45511.13151109818,29832.13757300454,36491.94629682179,116474.62159476352,1597.3319244367458,45582.81965834688,21131.365478097072,8055.060478718873,58818.011025998145,42362.18488932252,70252.73550451807,32360.864008021024,34725.22730125008,29571.494120255553,3420.7325448302176,103893.70916829226,31514.226100534863,38656.34887999552,13816.497111941793,41073.67209212435,52962.18836096167,70655.6362178865,28299.46970162271,47212.17348277995,62825.10021472411,3468.8441447815367
2019,23535.012752479422,53602.03563268996,60370.44395935539,56712.35599268867,15864.007756470615,26814.982666654178,8645.756500630223,4180.483807389086,50498.96310312254,25733.1036609415,17571.74483646318,16712.410597792827,23082.516194094125,32751.90225448471,46139.56476931063,60568.735451973036,40650.01132229284,52276.174116198206,51119.87450293786,16770.229299215815,59270.6932713947,31927.425993553552,61220.604155567395,35627.23170632081,62031.40704945992,12236.943467114052,92208.8571588469,40791.38407531167,46661.89502269413,42835.817421209525,46511.0597314788,32209.789628619874,40563.87400043187,121073.78118730157,1667.8711911255725,49875.219916946684,21098.977002169067,8309.034029280354,62344.802017872586,44995.09297024952,70938.22513089006,35898.76296967387,37616.202160888184,33599.52238371928,3680.3168292203068,105534.43863955118,33991.33506588005,42360.50787596445,13884.880270379148,44071.5226358738,56881.05039311515,73695.38709264774,28461.326560021313,50064.959658417254,65171.360884443275,3385.786560381431
2020,22302.132301087782,56821.62291853547,58523.131107471316,56119.61624793087,15866.290068840273,27376.643031519092,6852.569414557992,4308.404731409629,48590.716422712794,25236.62358139016,18254.283412174605,15950.508974181055,21778.7915488166,31306.432008402193,45675.06456534476,62700.58114452829,40691.474607736236,53285.42227927749,49462.88553388439,16791.106384573304,58685.779259508665,29533.138292055308,58187.47640689748,35583.585571628275,57404.387984278495,11929.52634288402,97780.59383088055,40472.49904156267,44435.606109803506,42612.19339359979,47881.712882938504,32734.307908727722,41262.69148286221,121926.32437870854,1547.6888594888173,45826.636969665255,19417.78888817475,7958.071484201158,62594.830581355345,45471.92278904865,67116.53281279048,37438.45741764081,35662.77111860879,34331.0937765598,3771.702712047356,101608.6412240591,35317.081371520246,41759.65712383488,13216.120908406096,39339.9729922062,57396.25971729982,72945.64747242272,28680.0856988667,48230.08210475848,64350.60571359692,3174.510552383106
